Name,Company,Price_before,Discount,Price_After,Pack_Size,Availability
Xyster,Wilshire,Rs 50,10% Off,45,Add to cart, 1mlx10 Amp
Xenecor,ICI Pakistan Limited,Rs 175,10% Off,158,Add to cart, 10s
Xenecor,ICI Pakistan Limited,Rs 336,10% Off,302,Add to cart, 10s
Xenecor,ICI Pakistan Limited,Rs 619,10% Off,557,Add to cart, 10s
Xcept 2.5mg,Pharm Evo,Rs 250,10% Off,225,Add to cart, 1x10's
Xavor,Ferozsons,Rs 103,10% Off,92,Add to cart, 2x10's
Xyloaid 10ml,Barrett,Rs 25,10% Off,22,Add to cart, 50 Amp
Xaleve,Hudson Pharma's,Rs 187,10% Off,169,Add to cart, 1x10
Xenglu,Hilton,Rs 388,10% Off,349,Add to cart, 2x7's
Xeticam,Getz Pharma,Rs 650,10% Off,585,Add to cart, 1 x 10's
Xyloaid FA,Barrett,Rs 102,10% Off,92,Add to cart, 10gm
Xatral LP,Sanofi,"Rs 1,887",10% Off,1698,Add to cart, 1x30's
Xiga-Met,CCL,Rs 226,10% Off,204,Add to cart, 2x7's
Xiga-Met,CCL,Rs 206,10% Off,185,Add to cart, 2x7's
X-Gen,Genix,Rs 450,10% Off,405,Add to cart, 1 x 5's
Xyloaid FA,Barrett,Rs 178,10% Off,160,Add to cart, 20 gm
Xenglu-Met,Hilton,Rs 535,10% Off,482,Add to cart, 1 x 14's
Xenglu-Met,Hilton,Rs 501,10% Off,450,Add to cart, 1 x 14's
Xenglu-Met,Hilton,Rs 356,10% Off,320,Add to cart, 1 x 14's
Xenglu-Met,Hilton,Rs 419,10% Off,377,Add to cart, 1 x 14's
Xiga-Met XR,CCL,Rs 229,10% Off,206,Add to cart, 2 x 7's
Xiga-Met XR,CCL,Rs 247,10% Off,222,Add to cart, 2 x 7's
Xenglu-Met,Hilton,Rs 501,10% Off,450,Add to cart, 2 x 7's
Xenglu,Hilton,Rs 592,10% Off,533,Add to cart, 1 x 14's
Xenglu-Met,Hilton,Rs 406,10% Off,365,Add to cart, 2 x 7's
Xanilo,Martin Dow,Rs 248,10% Off,223,Add to cart, 3 x 10's
Xanilo,Martin Dow,Rs 161,10% Off,145,Add to cart, 3 x 10's
Xenglu-met XR,Hilton,Rs 368,10% Off,331,Add to cart, 2 x 7's
Xtin CR,Cell Laboratories,Rs 245,10% Off,221,Add to cart, 3 x 10's
Xtin CR,Cell Laboratories,Rs 492,10% Off,443,Add to cart, 3 x 10's
Xepex,Genetics Pharmaceuticals,Rs 400,10% Off,360,Add to cart, 2 x 10's
X-plended  EZ,Pharm Evo,Rs 235,10% Off,212,Add to cart, 1 x 10's
Xynosine Nasal Spray,Zafa,Rs 65,,65,Add to cart, 15ml
Xynosine Children's Formula,Zafa,Rs 51,,51,Add to cart, 15 ml
Xecomb,Sante,Rs 87,,87,Add to cart, 10ml
Xyloaid Lidocain 5%,Barrett,Rs 87,,87,Add to cart, 20gm
Xormet,Highnoon,Rs 10,,10,Add to cart, 5x10's
Xib,S.J. & G. Fazul Ellahie,Rs 89,,89,Add to cart, 60ml
Xiben,Pacific Pharma,Rs 60,,60,Add to cart, 90ml
Xynosine Saline Nasal Spray 0.65%,Zafa,Rs 25,,25,Add to cart, 1
Xylor Syrup,Atco,Rs 70,,70,Add to cart, 60ml
Xenocit,Saffron,Rs 70,,70,Add to cart, 60 ml
Xanax,Pfizer,Rs 93,10% Off,83,Sold Out, 3x10's
Xaltide Hfa,Getz Pharma,Rs 600,10% Off,540,Sold Out, 200 Metered Doses
Xanax,Pfizer,Rs 60,10% Off,54,Sold Out, 3x10's
Xylex AD,Venus,Rs 2,10% Off,2,Sold Out, 100 Amp x 2 ml
Xylex AD,Venus,Rs 13,10% Off,12,Sold Out, 50 Amp x 10 ml
Xylocaine with Adrenaline,Barrett,Rs 19,10% Off,17,Sold Out, 50 Amp x 10 ml
Xanax,Pfizer,Rs 167,10% Off,151,Sold Out, 3x10's
Xegaba,Xenon,Rs 150,10% Off,135,Sold Out, 10
Xegaba,Xenon,Rs 185,10% Off,167,Sold Out, 10
Xamogin,Mass-PH Health,Rs 130,10% Off,117,Sold Out, 3x10's
Xabest,Everest,Rs 255,10% Off,230,Sold Out, 10
Xabest,Everest,Rs 165,10% Off,149,Sold Out, 15ml
Xocrel,Z-jans,Rs 119,10% Off,107,Sold Out, 1x14's
Xocrel,Z-jans,Rs 198,10% Off,178,Sold Out, 1x14's
Xalatan,Pfizer,"Rs 1,796",10% Off,1617,Sold Out, 2.5ml
Xurin-k,Pacific Pharma,Rs 73,10% Off,66,Sold Out, 30's
Xamol,Macquins,Rs 14,10% Off,13,Sold Out, 10x20 's
X-clor,Mega,Rs 233,10% Off,210,Sold Out, 12's
X-clor,Mega,Rs 410,10% Off,369,Sold Out, 12's
X-clor,Mega,Rs 147,10% Off,132,Sold Out, 60ml
X-clor,Mega,Rs 256,10% Off,230,Sold Out, 60ml
X-Cef,Genix,Rs 325,10% Off,292,Sold Out, 1x5's
X-Cef,Genix,Rs 145,10% Off,130,Sold Out, 30ml
X-Cef,Genix,Rs 255,10% Off,230,Sold Out, 30ml
Xim,English Pharma,Rs 325,10% Off,293,Sold Out, 5's
Xim,English Pharma,Rs 150,10% Off,135,Sold Out, 30ml
Xim,English Pharma,Rs 200,10% Off,180,Sold Out, 30ml
Xim,English Pharma,Rs 400,10% Off,360,Sold Out, 60ml
Ximcef,Pearl,Rs 165,10% Off,149,Sold Out, 5's
Ximcef,Pearl,Rs 299,10% Off,269,Sold Out, 5's
Ximcef,Pearl,Rs 145,10% Off,131,Sold Out, 30ml
Ximcef,Pearl,Rs 199,10% Off,179,Sold Out, 30ml
Xime,Mcolson,Rs 325,10% Off,293,Sold Out, 5's
Xime,Mcolson,Rs 155,10% Off,140,Sold Out, 30ml
Ximex,Accurate,Rs 300,10% Off,270,Sold Out, 5's
Ximex,Accurate,Rs 185,10% Off,166,Sold Out, 30ml
Ximex,Accurate,Rs 120,10% Off,108,Sold Out, 30ml
Xival,Siza,Rs 249,10% Off,224,Sold Out, 1x5's
Xival,Siza,Rs 129,10% Off,116,Sold Out, 30ml
Xival,Siza,Rs 169,10% Off,152,Sold Out, 60ml
Xival,Siza,Rs 150,10% Off,135,Sold Out, 30ml
Xemeg,Mega,Rs 160,10% Off,144,Sold Out, 1 Vial
Xentaxime,Xenon,Rs 200,10% Off,180,Sold Out, 1 Vial
Xentaxime,Xenon,Rs 120,10% Off,108,Sold Out, 1 Vial
X-Act,Synchro,Rs 275,10% Off,248,Sold Out, 1 Vial
X-Act,Synchro,Rs 144,10% Off,130,Sold Out, 1 Vial
Xtrazid,Surge,Rs 320,10% Off,288,Sold Out, 1 Vial
Xtrazid,Surge,Rs 105,10% Off,94,Sold Out, 1 Vial
Xtrazid,Surge,Rs 170,10% Off,153,Sold Out, 1 Vial
Xonewell,Roryan Pharma,Rs 321,10% Off,289,Sold Out, 1 Vial
Xonewell,Roryan Pharma,Rs 101,10% Off,91,Sold Out, 1 Vial
Xonewell,Roryan Pharma,Rs 170,10% Off,153,Sold Out, 1 Vial
Xurox,Siza,Rs 186,10% Off,167,Sold Out, 1x10's
Xurox,Siza,Rs 360,10% Off,324,Sold Out, 1x10's
Xoline,Alina,Rs 131,10% Off,118,Sold Out, 1 Vial
Xaprox,Pfizer,Rs 126,10% Off,113,Sold Out, 1x20's
Xaprox,Pfizer,Rs 143,10% Off,129,Sold Out, 1x20's
Xenap,Tagma,Rs 143,10% Off,129,Sold Out, 20's
Xeron,Shawan,Rs 72,10% Off,64,Sold Out, 2x10's
Xynap,Medisure,Rs 143,10% Off,129,Sold Out, 20's
Xegen,Shawan,Rs 174,10% Off,157,Sold Out, 20's
Xegtin,Shawan,Rs 175,10% Off,158,Sold Out, 20's
Xtrica,Shrooq,Rs 130,10% Off,117,Sold Out, 2x10's
Xanbid 550mg,Searle,Rs 85,10% Off,76,Sold Out, 20's
Xovin,Unexo,Rs 124,10% Off,112,Sold Out, 1 x100's
Xamol,Macquins,Rs 190,10% Off,171,Sold Out, 500's
Xolair,Novartis,"Rs 38,000",10% Off,34200,Sold Out, 1 Vial
Xerosec,Sanofi,Rs 144,10% Off,130,Sold Out, 2x7's
Xenglu-Met,Hilton,Rs 198,10% Off,178,Sold Out, 2 x 7's
Xultophy,Novo Nordisk,"Rs 7,610",10% Off,6849,Sold Out, 1 x 3 ml Pre Filled Pen
Xenglu-Met,Hilton,Rs 395,10% Off,356,Sold Out, 1 x 14's
Xenglu-Met,Hilton,Rs 310,10% Off,279,Sold Out, 1 x 14's
Xyzal 5mg,GlaxoSmithKline,Rs 87,,87,Sold Out, 10's
Xormet,Highnoon,Rs 15,,15,Sold Out, 5x10's
XYLOCAINE ( Lignocaine HCL ) 4% 50 ML TOPICAL SOLU,Barrett,Rs 69,,69,Sold Out, 1
Xetazone,Xenon,Rs 0,,0,Sold Out, 10
Xetazone,Xenon,Rs 0,,0,Sold Out, 10
Xylox Adrenaline,Venus,Rs 0,,0,Sold Out, 50 Amp x 50 ml
Xegaba,Xenon,Rs 50,,50,Sold Out, 10
Xa-Zole,Libra,Rs 21,,21,Sold Out, 50ml
Xa-Zole,Libra,Rs 30,,30,Sold Out, 50ml
Xedol,Xenon,Rs 19,,19,Sold Out, 10ml
Xedol,Xenon,Rs 17,,17,Sold Out, 1x2's
Xyden,Dyson R L,Rs 27,,27,Sold Out, 60ml
Xyden,Dyson R L,Rs 30,,30,Sold Out, 1x10's
Xtramol,EG Pharma,Rs 80,,80,Sold Out, 1 Vial x 100ml
Xtramol,EG Pharma,Rs 11,,11,Sold Out, 5 Ampx2ml
Xemeg,Mega,Rs 60,,60,Sold Out, 1 Vial
Xentaxime,Xenon,Rs 80,,80,Sold Out, 1 Vial
X-Act,Synchro,Rs 100,,100,Sold Out, 1 Vial
Xoline,Alina,Rs 48,,48,Sold Out, 1 Vial
Xoline,Alina,Rs 65,,65,Sold Out, 1 Vial
Xany,Flow Pharma,Rs 38,,38,Sold Out, 2x10's
Xinia,Nimrall,Rs 100,,100,Sold Out, 20's
Xinia,Nimrall,Rs 13,,13,Sold Out, 5 Ampx3ml
Xinia,Nimrall,Rs 95,,95,Sold Out, 20gm
Xcid,Bryon,Rs 96,,96,Sold Out, 10's
Xcid,Bryon,Rs 56,,56,Sold Out, 10's
Xetza,Rakahposhi,Rs 96,,96,Sold Out, 10's
Xetza,Rakahposhi,Rs 56,,56,Sold Out, 10's
Xi-Xicam,Usawa,Rs 96,,96,Sold Out, 10's
Xi-Xicam,Usawa,Rs 56,,56,Sold Out, 10's
Xoxilum,Noa Hemis,Rs 96,,96,Sold Out, 10's
Xoxilum,Noa Hemis,Rs 50,,50,Sold Out, 10's
Xegen,Shawan,Rs 71,,71,Sold Out, 10's
Xycam,Mediceena,Rs 14,,14,Sold Out, 5 Ampx1ml
Xycam,Mediceena,Rs 90,,90,Sold Out, 20's
Xycam,Mediceena,Rs 100,,100,Sold Out, 20's
Xylocain 2%,Barrett,Rs 22,,22,Sold Out, 1 Amp
Xylocaine,Barrett,Rs 57,,57,Sold Out, 20gm
Xamol,Macquins,Rs 30,,30,Sold Out, 450 ml
Xamol,Macquins,Rs 25,,25,Sold Out, 60 ml
Xamol,Macquins,Rs 35,,35,Sold Out, 60 ml
xtramol,EG Pharma,Rs 80,,80,Sold Out, 1 vial x 100 ml
xtramol,EG Pharma,Rs 55,,55,Sold Out, 5 ampx1 ml
Xyloaid 10G,Barrett,Rs 68,,68,Sold Out, 1
Xyloaid,Barrett,Rs 67,,67,Sold Out, 15 gm
Wintogeno,Martin Dow,Rs 112,10% Off,101,Add to cart, 50gm
Wilgesic 450mg/ 35mg,Wilson's,Rs 53,10% Off,47,Add to cart, 10x10's
Wilgesic Forte Tab 650mg/ 50mg,Wilson's,Rs 91,10% Off,82,Add to cart, 100's
WIZEN 1 mg,Werick,Rs 137,10% Off,124,Add to cart, 50s
WIZEN 2 mg,Werick,Rs 270,10% Off,243,Add to cart, 50
WIZEN 3MG TAB,Werick,Rs 400,10% Off,360,Add to cart, 10's
Winurina,Sami,Rs 150,10% Off,135,Add to cart, 10
Winzith,SiTech,Rs 180,10% Off,162,Add to cart, 6
Winzith,SiTech,Rs 270,10% Off,243,Add to cart, 6
Werisol,Werick,Rs 14,10% Off,12,Add to cart, 20 sachet
Waybac,Wood Wards,Rs 252,10% Off,226,Add to cart, 5's
Waybac,Wood Wards,Rs 449,10% Off,404,Add to cart, 5's
Waybac,Wood Wards,Rs 285,10% Off,257,Add to cart, 30ml
Waybac Ds,Wood Wards,Rs 305,10% Off,275,Add to cart, 30ml
Wintax,Barrett,Rs 269,10% Off,242,Add to cart, 1 Vial
Wintax,Barrett,Rs 200,10% Off,180,Add to cart, 1 Vial
Wizen Tablet Flash 4mg,Werick,Rs 390,10% Off,351,Add to cart, 10
Warfin Tab 5mg,Shaigan,Rs 128,10% Off,115,Add to cart, 10 x 10's
Werimox Suspension 90ml,Werick,Rs 102,10% Off,92,Add to cart, 1
Werimox,Werick,Rs 62,10% Off,56,Add to cart, 2 x 10's
Werimox,Werick,Rs 150,10% Off,135,Add to cart, 2 x 10's
Wizen,Werick,Rs 286,10% Off,257,Add to cart, 1x6's
WEL-Dilate,Valor,Rs 310,10% Off,279,Add to cart, 1x14's
Whizix,Martin Dow,Rs 140,10% Off,126,Add to cart, 14's
Whizix,Martin Dow Marker,Rs 227,10% Off,204,Add to cart, 14's
Winstor,Sanofi,Rs 184,10% Off,166,Add to cart, 1x10's
Winstor,Sanofi,Rs 331,10% Off,298,Add to cart, 1x10's
Winstor,Sanofi,Rs 619,10% Off,557,Add to cart, 1x10's
Werdex,Werick,Rs 217,10% Off,195,Add to cart, 3x 10's
Winurina,Sami,Rs 50,,50,Add to cart, 10
Wintax,Barrett,Rs 90,,90,Add to cart, 1 Vial
Werimox Suspension 90ml,Werick,Rs 68,,68,Add to cart, 1
Wellman Original,Vitabiotics,"Rs 1,200",10% Off,1080,Sold Out, 30
Welona Drops,Better Health Company,Rs 370,10% Off,333,Sold Out, 1
Wellcodox 100 mg,GlaxoSmithKline,Rs 38,10% Off,34,Sold Out, 60
Wiproate,Wns Field,Rs 32,10% Off,29,Sold Out, 10x10's
Wiproate,Wns Field,Rs 42,10% Off,38,Sold Out, 10x10's
Winotrim forte,Jinnah Pharma,Rs 18,10% Off,16,Sold Out, 10x10's
Wrzol,Ocu Care,Rs 117,10% Off,105,Sold Out, 5ml
Winotrim forte,Jinnah Pharma,Rs 18,10% Off,16,Sold Out, 10 x 10's
Winkem,Pakheim,Rs 190,10% Off,171,Sold Out, 10
Winkem,Pakheim,Rs 370,10% Off,333,Sold Out, 10
Wincid,Orta,Rs 198,10% Off,178,Sold Out, 1x14's
Wezol,Webros,Rs 206,10% Off,185,Sold Out, 14s
Warth,Saydon,Rs 500,10% Off,450,Sold Out, 1's
Wormdox,Mediceena,Rs 645,10% Off,581,Sold Out, 300's
Wormizole,Epla,Rs 12,10% Off,11,Sold Out, 10x6s
Waclor,Wahab Sons,Rs 142,10% Off,128,Sold Out, 60ml
Waclor,Wahab Sons,Rs 250,10% Off,225,Sold Out, 60ml
wislor,Wise Pharma,Rs 233,10% Off,210,Sold Out, 12's
wislor,Wise Pharma,Rs 410,10% Off,369,Sold Out, 12's
wislor,Wise Pharma,Rs 147,10% Off,132,Sold Out, 60ml
wislor,Wise Pharma,Rs 256,10% Off,230,Sold Out, 60ml
Wnsalclor,Wns Field,Rs 279,10% Off,251,Sold Out, 12's
Wnsalclor,Wns Field,Rs 494,10% Off,444,Sold Out, 10's
Wnsalclor,Wns Field,Rs 175,10% Off,158,Sold Out, 60ml
Wnsalclor,Wns Field,Rs 305,10% Off,275,Sold Out, 60ml
Wnsoxil,Wns Field,Rs 250,10% Off,225,Sold Out, 10's
Wnsoxil,Wns Field,Rs 120,10% Off,108,Sold Out, 12's
Wnsoxil,Wns Field,Rs 180,10% Off,162,Sold Out, 6's
Wnsdinir,Wns Field,Rs 244,10% Off,220,Sold Out, 6's
Wnsdinir,Wns Field,Rs 243,10% Off,219,Sold Out, 60ml
Wisem,Pharma Wise,Rs 460,10% Off,414,Sold Out, 1 Vial
Wisem,Pharma Wise,Rs 275,10% Off,248,Sold Out, 1 Vial
Wopime,Xenon,Rs 460,10% Off,414,Sold Out, 1 Vial
Wopime,Xenon,Rs 275,10% Off,248,Sold Out, 1 Vial
Welxime,Global-Vision,Rs 275,10% Off,248,Sold Out, 5's
Welxime,Global-Vision,Rs 225,10% Off,203,Sold Out, 30ml
Welxime,Global-Vision,Rs 140,10% Off,126,Sold Out, 30ml
Wexime,Wns Field,Rs 165,10% Off,149,Sold Out, 5's
Wexime,Wns Field,Rs 325,10% Off,293,Sold Out, 12's
Wexime,Wns Field,Rs 180,10% Off,162,Sold Out, 30ml
Wexime,Wns Field,Rs 300,10% Off,270,Sold Out, 30ml
Winocef,Wahab Sons,Rs 140,10% Off,126,Sold Out, 30ml
Winocef,Wahab Sons,Rs 169,10% Off,152,Sold Out, 60ml
Wizy,Zephyr Pharmatec,Rs 249,10% Off,224,Sold Out, 5's
Wizy,Zephyr Pharmatec,Rs 325,10% Off,293,Sold Out, 5's
Wizy,Zephyr Pharmatec,Rs 180,10% Off,162,Sold Out, 30ml
Wizy,Zephyr Pharmatec,Rs 250,10% Off,225,Sold Out, 30ml
Winbact,Accurate,Rs 452,10% Off,407,Sold Out, 1 Vial
Winbact,Accurate,Rs 452,10% Off,407,Sold Out, 1 Vial
Wisebact,Pharma Wise,Rs 250,10% Off,225,Sold Out, 1 Vial
Wisebact,Pharma Wise,Rs 350,10% Off,315,Sold Out, 1 Vial
Wintax,Barrett,Rs 450,10% Off,405,Sold Out, 1 Vial
Witax,Biorex,Rs 160,10% Off,144,Sold Out, 1 Vial
Witax,Biorex,Rs 110,10% Off,99,Sold Out, 1 Vial
Wontaxime,Bio Pharma,Rs 235,10% Off,212,Sold Out, 1 Vial
Welix,Wns Field,Rs 321,10% Off,289,Sold Out, 1 Vial
Welix,Wns Field,Rs 101,10% Off,91,Sold Out, 1 Vial
Welix,Wns Field,Rs 170,10% Off,153,Sold Out, 1 Vial
Welzone,Genera,Rs 321,10% Off,289,Sold Out, 1 Vial
Wicef,Pharma Wise,Rs 190,10% Off,171,Sold Out, 1 Vial
Wicef,Pharma Wise,Rs 130,10% Off,117,Sold Out, 1 Vial
Wincef,Accurate,Rs 321,10% Off,289,Sold Out, 1 Vial
Wincef,Accurate,Rs 101,10% Off,91,Sold Out, 1 Vial
Wincef,Accurate,Rs 170,10% Off,153,Sold Out, 1 Vial
Wiscef,Pulse,Rs 190,10% Off,171,Sold Out, 1 Vial
Wiscef,Pulse,Rs 130,10% Off,117,Sold Out, 1 Vial
Wixone,Wise Pharma,Rs 321,10% Off,289,Sold Out, 1 Vial
Wixone,Wise Pharma,Rs 101,10% Off,91,Sold Out, 1 Vial
Wixone,Wise Pharma,Rs 170,10% Off,153,Sold Out, 1 Vial
Wycef,ACE,Rs 300,10% Off,270,Sold Out, 1 Vial
Wycef,ACE,Rs 150,10% Off,135,Sold Out, 1 Vial
Wycocef,Wns Field,Rs 450,10% Off,405,Sold Out, 1 Vial
Wecox,Wise Pharma,Rs 103,10% Off,93,Sold Out, 10's
Wondra,Wilshire,Rs 150,10% Off,135,Sold Out, 2x15's
Wondra,Wilshire,Rs 120,10% Off,108,Sold Out, 2x10's
Wondra,Wilshire,Rs 120,10% Off,108,Sold Out, 3x10's
Woodtran,Lawrence,Rs 24,10% Off,21,Sold Out, 5 Ampx3ml
Welcame,Cherwel,Rs 67,10% Off,60,Sold Out, 2x10's
Wnsecam,Wns Field,Rs 215,10% Off,193,Sold Out, 20's
Woxicam,Leo-Zam Zam,Rs 175,10% Off,158,Sold Out, 20's
WarHep B,Shanghai institute-Hi-Warble,Rs 200,10% Off,180,Sold Out, 1 ampx0.5ml
WarHep B,Shanghai institute-Hi-Warble,Rs 325,10% Off,293,Sold Out, 1 ampx1ml
Wartet,Shanghai institute-Hi-Warble,Rs 50,10% Off,45,Sold Out, 10 ampulesx0.5ml
Wartet,Shanghai institute-Hi-Warble,Rs 29,10% Off,26,Sold Out, 100 ampulesx0.5ml
Warfarin,Shaigan,Rs 90,10% Off,81,Sold Out, 10 x 10's
Wintro,Wns Field,Rs 119,10% Off,107,Sold Out, 5 Ampx2ml
Wyladol,Usawa,Rs 6,10% Off,5,Sold Out, 20x10's
Wilgesic,Wilson's,Rs 54,10% Off,48,Sold Out, 10 x 10's
Wellman 50+,Vitabiotics,"Rs 1,300",10% Off,1170,Sold Out, 30
Wellman 50+,Vitabiotics,"Rs 1,000",10% Off,900,Sold Out, 1
WEL-Dilate,Valor,Rs 240,10% Off,216,Sold Out, 1x14's
Wiltran,Wilshire,Rs 15,,15,Sold Out, 60ml
Worcyt,Qintar Pharma,Rs 17,,17,Sold Out, 1x2's
Wormed,Medicraft,Rs 19,,19,Sold Out, 10ml
Wormed,Medicraft,Rs 73,,73,Sold Out, 1x10's
Wormed,Medicraft,Rs 17,,17,Sold Out, 1x2's
Wormgo,Mediceena,Rs 15,,15,Sold Out, 10ml
Wormgo,Mediceena,Rs 100,,100,Sold Out, 1x10's
Wormnor,Wahab Sons,Rs 19,,19,Sold Out, 10ml
Wormocid,Delta Pharma,Rs 24,,24,Sold Out, 10ml
Wormocid,Delta Pharma,Rs 20,,20,Sold Out, 2x1's
Winzime,Wns Field,Rs 48,,48,Sold Out, 1x10's
Warth,Saydon,Rs 15,,15,Sold Out, 1x1
Wormdox,Mediceena,Rs 26,,26,Sold Out, 30ml
Wormdox,Mediceena,Rs 18,,18,Sold Out, 6's
Wormizole,Epla,Rs 15,,15,Sold Out, 1x1
Wormizole,Epla,Rs 20,,20,Sold Out, 30ml
WoodWard ORS,Wood Wards,Rs 7,,7,Sold Out, 1 sachet
Wyladol Extra,Usawa,Rs 9,,9,Sold Out, 10 x 10 's
Waclor,Wahab Sons,Rs 63,,63,Sold Out, 15ml
Wnsoxil,Wns Field,Rs 86,,86,Sold Out, 60ml
Witax,Biorex,Rs 60,,60,Sold Out, 1 Vial
Welzone,Genera,Rs 95,,95,Sold Out, 1 Vial
Wicef,Pharma Wise,Rs 85,,85,Sold Out, 1 Vial
Wiscef,Pulse,Rs 85,,85,Sold Out, 1 Vial
Wycef,ACE,Rs 85,,85,Sold Out, 1 Vial
Weldic,Ferroza,Rs 39,,39,Sold Out, 2x10's
Werridal,Werick,Rs 61,,61,Sold Out, 90ml
Wulid,Pliva,Rs 90,,90,Sold Out, 20's
WoodWard,Wood Wards,Rs 66,,66,Sold Out, 1
Webser,Ideal,Rs 1,,1,Sold Out, 150
Ulsanic,Highnoon,Rs 159,10% Off,143,Available, 1 x 10's
Urso,AGP,Rs 600,10% Off,540,Available, 1x10's
Urso,AGP,"Rs 1,000",10% Off,900,Available, 1x10's
Urodonal   Granules  ( syrup),Opal,Rs 346,10% Off,311,Available, 1
Urgesin,AGP,Rs 880,10% Off,792,Available, 1x10's
Urgesin,AGP,Rs 630,10% Off,567,Available, 1x10's
Ufrim 10 mg,High-Q,Rs 386,10% Off,347,Available, 1x14's
Ufrim 20 mg,High-Q,Rs 380,10% Off,342,Available, 1x14's
U-Progest,OBS,Rs 520,10% Off,468,Sold Out, 3x10's
Urigo,Sami,Rs 203,10% Off,182,Available, 20
Urigo,Sami,Rs 248,10% Off,223,Available, 20
Uriguard,Atco,Rs 283,10% Off,254,Available, 20
Urodonal,Opal,Rs 35,10% Off,31,Available, 10 Sachet x 9 gm
Uricon,Shaigan,Rs 49,10% Off,44,Available, 3 x 10's
Urivox,Zafa,Rs 105,10% Off,95,Available, 30
Ultima,Macter,Rs 128,10% Off,115,Available, 25ml
Ultima,Macter,Rs 391,10% Off,352,Available, 60ml
Ultima,Macter,Rs 395,10% Off,356,Available, 1x10's
Ultima,Macter,Rs 590,10% Off,531,Available, 1x10's
Uniclin,kaizen,Rs 252,10% Off,227,Available, 10
Ulcez,Epla,Rs 289,10% Off,260,Available, 1x14's
Utazid,Bosch,Rs 240,10% Off,216,Available, 1 Vial
Utazid,Bosch,Rs 119,10% Off,107,Available, 1 Vial
Utazid,Bosch,Rs 180,10% Off,162,Available, 1 Vial
Udic-B,Valor,Rs 230,10% Off,207,Available, 15gm
Unix,Hilton,Rs 150,10% Off,135,Available, 2x10's
Uperio,Novartis,"Rs 1,750",10% Off,1575,Available, 2x14's
Uperio,Novartis,Rs 910,10% Off,819,Available, 4x7's
U-Progest,OBS,Rs 920,10% Off,828,Sold Out, 1x10's
Uricontrol 5mg,Aspin Pharma,Rs 410,10% Off,369,Available, 10's
Urocit-K,Allmed Labs,Rs 907,10% Off,817,Available, 30's
Ultragesic,Hirani's Pharma,Rs 159,10% Off,143,Available, 1 x10's
Unitrexate,Al Habib,"Rs 1,458",10% Off,1312,Sold Out, 20mlx10s
Uropin,Allmeo,Rs 256,10% Off,231,Available, 30's
Ulcez,Epla,Rs 145,10% Off,130,Available, 2  x 7's
Utoral,Al Habib Pharmaceuticals,"Rs 3,600",10% Off,3240,Available, 10 Vial
Unitrexate,Al Habib Pharmaceuticals,"Rs 20,668",10% Off,18601,Available, 10 Vial
Ulsanic,Highnoon,Rs 344,10% Off,310,Available, 120 ml
Ultima,Macter,Rs 295,10% Off,266,Available, 2 x 5's
Ulsanic,Highnoon,Rs 60,10% Off,54,Available, 2 x 10's
Ucibon,Hinucon,Rs 433,10% Off,390,Available, 3 x 7's
Unifyline,Platinum,Rs 288,10% Off,259,Available, 2 x 10's
Urso,AGP,"Rs 1,400",10% Off,1260,Available, 120 ml
Ulsanic,Highnoon,Rs 145,10% Off,131,Sold Out, 60ml
Unitrexate,Al Habib,Rs 95,10% Off,86,Sold Out, 100s
Unifyline,Platinum,Rs 223,10% Off,200,Sold Out, 1 x 10's
Unigesic,U nison,Rs 13,10% Off,11,Sold Out, 100
Ulora,Helix Pharma,Rs 330,10% Off,297,Sold Out, 1x20's
Ulora,Helix Pharma,Rs 585,10% Off,527,Sold Out, 1x20's
Uriguard,Atco,Rs 469,10% Off,422,Sold Out, 20
Uropyrine,Allmed Labs,Rs 200,10% Off,180,Sold Out, 30
Uricon,Shaigan,Rs 255,10% Off,230,Sold Out, 30
Urospaz,Hansel,Rs 217,10% Off,195,Sold Out, 3
Urobutin,Focus & Rulz,Rs 300,10% Off,270,Sold Out, 30
U-Cure,Usawa,Rs 150,10% Off,135,Sold Out, 6
U-Cure,Usawa,Rs 275,10% Off,248,Sold Out, 6
Unidon,Paramount,Rs 43,10% Off,39,Sold Out, 50
Unidon-V,Paramount,Rs 129,10% Off,116,Sold Out, 30
Unidon-V,Paramount,Rs 215,10% Off,194,Sold Out, 50
Unitran,U nison,Rs 308,10% Off,277,Sold Out, 1x200's
Unitran,U nison,Rs 288,10% Off,259,Sold Out, 100
Uniclar,Paramount,Rs 240,10% Off,216,Sold Out, 10
Uniclar,Paramount,Rs 445,10% Off,401,Sold Out, 10
Up-Clar,Roryan Pharma,Rs 240,10% Off,216,Sold Out, 10
Up-Clar,Roryan Pharma,Rs 445,10% Off,401,Sold Out, 10
Unesoquine,Unexo,Rs 300,10% Off,270,Sold Out, 1x200's
Uniferon,Getz Pharma,Rs 398,10% Off,358,Sold Out, 1 Vial
Uniferon,Getz Pharma,"Rs 1,316",10% Off,1184,Sold Out, 1 Vial
Uniron,Accurate,Rs 600,10% Off,540,Sold Out, 1 Vial
UL-Some,Saydon,Rs 17,10% Off,15,Sold Out, 7x2's
UL-Some,Saydon,Rs 26,10% Off,23,Sold Out, 7x2's
Ulcez,Epla,Rs 119,10% Off,107,Sold Out, 1x14's
Ulcicare,Jawa,Rs 119,10% Off,107,Sold Out, 1x14's
